OBJECTID,age,use_class,structure,district,LATITUDE,LONGITUDE,label,risk_score
29324,51.0,Residential/Composite,Tower,Central & Western,22.28597735,114.1347265,0,58.3
8413,53.0,Residential/Composite,Tower,Wan Chai,22.28675481,114.192434,0,58.3
6889,57.0,Residential/Composite,Tower,Wan Chai,22.27553677,114.1702923,0,58.3
12000,59.0,Residential/Composite,Tower,Wan Chai,22.26614216,114.1916067,0,58.3
12010,59.0,Residential/Composite,Tower,Wan Chai,22.26602083,114.1914893,0,58.3
11998,59.0,Residential/Composite,Tower,Wan Chai,22.26618224,114.1916452,0,58.3
6541,55.0,Residential/Composite,Tower,Central & Western,22.28064235,114.1389704,1,58.3
19559,37.0,Residential/Composite,Tower,Tuen Mun,22.40388849,113.9755733,0,58.3
9916,43.0,Residential/Composite,Tower,Central & Western,22.27620746,114.1545174,0,58.3
26238,53.0,Residential/Composite,Tower,Tuen Mun,22.39627263,113.9748161,0,58.3
30914,35.0,Residential/Composite,Tower,North,22.491086,114.1412768,0,58.3
31585,39.0,Residential/Composite,Tower,Sham Shui Po,22.33409427,114.1761673,0,58.3
13031,50.0,Residential/Composite,Tower,Wan Chai,22.28585711,114.1941952,0,58.3
25843,43.0,Residential/Composite,Tower,North,22.49744234,114.1423432,0,58.3
17289,56.0,Industrial,Tower,Kwun Tong,22.3127671,114.2234022,0,58.3
13018,50.0,Residential/Composite,Tower,Wan Chai,22.2854394,114.1945084,0,58.3
22973,35.0,Residential/Composite,Tower,Kwun Tong,22.30690769,114.2292002,0,58.3
21027,54.0,Industrial,Tower,Kwai Tsing,22.36554998,114.1340016,0,58.3
2739,46.0,Residential/Composite,Tower,Central & Western,22.2880789,114.1394513,0,58.3
3603,51.0,Residential/Composite,Tower,Eastern,22.28669654,114.1941856,0,58.3
15340,55.0,Residential/Composite,Podium,Tsuen Wan,22.37107862,114.1168581,0,58.3
30348,43.0,Residential/Composite,Tower,Eastern,22.28950877,114.1964825,0,58.3
31588,39.0,Residential/Composite,Tower,Sham Shui Po,22.33446659,114.1761985,0,58.2
30693,39.0,Residential/Composite,Tower,Sham Shui Po,22.33291748,114.1764909,0,58.2
17802,39.0,Residential/Composite,Tower,Kowloon City,22.3306601,114.1791379,0,58.2
2665,51.0,Residential/Composite,Podium,Sham Shui Po,22.3297472,114.1604919,0,58.2
22970,35.0,Residential/Composite,Tower,Kwun Tong,22.30673726,114.2289786,0,58.2
2622,48.0,Residential/Composite,Podium,Sham Shui Po,22.33273565,114.1624123,1,58.2
6017,53.0,Residential/Composite,Tower,Central & Western,22.28238554,114.1544024,0,58.2
3443,55.0,Residential/Composite,Podium,Kowloon City,22.31818947,114.1742967,0,58.2
7851,52.0,Residential/Composite,Tower,Eastern,22.29060663,114.1994335,0,58.2
1495,41.0,Residential/Composite,Tower,Kowloon City,22.31313187,114.1870653,0,58.2
1438,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.30258686,114.1732971,0,58.2
24293,55.0,Residential/Composite,Tower,Wong Tai Sin,22.34339063,114.1963524,0,58.2
13305,53.0,Residential/Composite,Tower,Central & Western,22.28646957,114.1404655,0,58.2
19058,42.0,Residential/Composite,Tower,Sham Shui Po,22.33590829,114.1602679,0,58.2
13025,50.0,Residential/Composite,Tower,Wan Chai,22.28570507,114.1946744,0,58.2
13030,50.0,Residential/Composite,Tower,Wan Chai,22.28574188,114.1944321,0,58.2
34912,54.0,Industrial,Tower,Kwai Tsing,22.36746728,114.136334,0,58.2
13288,39.0,Residential/Composite,Tower,Eastern,22.28805818,114.1938233,0,58.2
19553,37.0,Residential/Composite,Tower,Tuen Mun,22.40400377,113.9751054,0,58.2
13292,39.0,Residential/Composite,Tower,Eastern,22.28820969,114.1941924,0,58.2
13291,39.0,Residential/Composite,Tower,Eastern,22.28805054,114.194044,0,58.2
8880,51.0,Residential/Composite,Tower,Wan Chai,22.28496284,114.1926509,0,58.2
27958,52.0,Residential/Composite,Podium,Central & Western,22.27962133,114.1496882,1,58.2
19569,37.0,Residential/Composite,Tower,Tuen Mun,22.40278978,113.9752521,0,58.2
17542,44.0,Residential/Composite,Tower,Yau Tsim Mong,22.3256819,114.169983,0,58.2
3685,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.31999928,114.1668149,1,58.2
19565,37.0,Residential/Composite,Tower,Tuen Mun,22.40348369,113.9754572,0,58.2
5900,50.0,Residential/Composite,Tower,Central & Western,22.28697793,114.1398746,0,58.2
1295,41.0,Residential/Composite,Tower,Yau Tsim Mong,22.31730343,114.1725668,0,58.2
13304,53.0,Residential/Composite,Tower,Central & Western,22.28646584,114.140561,0,58.2
13294,39.0,Residential/Composite,Tower,Eastern,22.28841825,114.1941293,0,58.2
31820,48.0,Industrial,Tower,Kwai Tsing,22.35760018,114.1184419,0,58.2
14097,53.0,Residential/Composite,Tower,Central & Western,22.28417945,114.1473899,0,58.2
27883,39.0,Residential/Composite,Tower,Kowloon City,22.32931468,114.1839135,0,58.1
4462,44.0,Residential/Composite,Podium,Sham Shui Po,22.33035257,114.1631938,0,58.1
23909,58.0,Industrial,Tower,Eastern,22.26538998,114.2369496,0,58.1
17038,41.0,Residential/Composite,Tower,Kwun Tong,22.32403207,114.2169095,0,58.1
27380,56.0,Industrial,Tower,Sham Shui Po,22.34006099,114.1487999,0,58.1
23957,56.0,Residential/Composite,Tower,Wan Chai,22.28166749,114.1921059,0,58.1
2482,50.0,Residential/Composite,Tower,Yau Tsim Mong,22.32319422,114.1641365,0,58.1
23610,51.0,Residential/Composite,Podium,Central & Western,22.27341575,114.1539912,0,58.1
36708,57.0,Residential/Composite,Tower,Central & Western,22.28261739,114.1494782,0,58.1
27881,39.0,Residential/Composite,Tower,Kowloon City,22.3295125,114.1839193,0,58.1
17375,48.0,Residential/Composite,Tower,Kowloon City,22.34286771,114.1826898,0,58.1
22511,54.0,Residential/Composite,Podium,Kwai Tsing,22.36943451,114.139499,0,58.1
2764,52.0,Residential/Composite,Tower,Yau Tsim Mong,22.31044437,114.1702267,1,58.1
19996,48.0,Residential/Composite,Tower,Kowloon City,22.31810251,114.1865964,0,58.1
30691,39.0,Residential/Composite,Tower,Sham Shui Po,22.33250376,114.1764542,0,58.1
30450,40.0,Residential/Composite,Tower,Kwai Tsing,22.35217054,114.1358389,0,58.1
32738,47.0,Residential/Composite,Tower,Kwun Tong,22.31768794,114.2306624,1,58.1
32739,47.0,Residential/Composite,Tower,Kwun Tong,22.31786821,114.230858,1,58.1
29691,45.0,Residential/Composite,Tower,Kowloon City,22.31956837,114.1873442,1,58.1
9284,50.0,Residential/Composite,Podium,Eastern,22.28945527,114.1973505,0,58.1
9787,57.0,Residential/Composite,Tower,Wan Chai,22.27641731,114.1732564,0,58.1
6414,54.0,Residential/Composite,Tower,Central & Western,22.28192444,114.1529813,0,58.1
14797,53.0,Residential/Composite,Podium,Kwun Tong,22.31899751,114.2226155,0,58.1
21344,47.0,Residential/Composite,Tower,Kowloon City,22.31756638,114.1744218,0,58.1
36340,53.0,Residential/Composite,Podium,Eastern,22.27733823,114.2267875,0,58.0
16809,51.0,Residential/Composite,Tower,Wan Chai,22.26898703,114.1950962,0,58.0
31470,54.0,Residential/Composite,Podium,Kwai Tsing,22.36882357,114.1228444,0,58.0
428,42.0,Residential/Composite,Tower,Sham Shui Po,22.32694877,114.1659303,0,58.0
25381,34.0,Residential/Composite,Tower,North,22.5011305,114.1313186,0,58.0
25379,34.0,Residential/Composite,Tower,North,22.50093339,114.1315171,0,58.0
31563,51.0,Residential/Composite,Podium,Central & Western,22.28624968,114.1334076,0,58.0
19287,43.0,Residential/Composite,Tower,Sham Shui Po,22.33447373,114.1620652,0,58.0
849,54.0,Residential/Composite,Tower,Central & Western,22.28093691,114.1557363,0,58.0
19503,46.0,Residential/Composite,Tower,Yau Tsim Mong,22.30136861,114.1741136,0,58.0
37792,53.0,Residential/Composite,Podium,Yau Tsim Mong,22.31357976,114.1708105,0,58.0
35041,42.0,Residential/Composite,Tower,Central & Western,22.28397257,114.1302784,0,58.0
12734,54.0,Residential/Composite,Tower,Central & Western,22.27467825,114.1269968,0,58.0
29256,40.0,Residential/Composite,Tower,Kwai Tsing,22.34483401,114.1378634,0,58.0
13662,54.0,Industrial,Tower,Kwun Tong,22.31106072,114.2198942,0,58.0
20408,47.0,Residential/Composite,Podium,Kwai Tsing,22.37095948,114.1383343,0,58.0
6063,48.0,Residential/Composite,Tower,Central & Western,22.28230388,114.1292949,0,58.0
16902,54.0,Industrial,Tower,Kwai Tsing,22.3669419,114.1344628,0,58.0
30038,56.0,Residential/Composite,Tower,Wan Chai,22.26857123,114.1865483,0,58.0
20640,54.0,Industrial,Tower,Kwai Tsing,22.36513422,114.1331991,0,58.0
11967,54.0,Residential/Composite,Tower,Tsuen Wan,22.37154925,114.1124562,0,58.0
26123,35.0,Residential/Composite,Tower,North,22.50183324,114.1291876,0,58.0
12009,55.0,Residential/Composite,Podium,Tsuen Wan,22.3713208,114.1120832,0,58.0
16956,54.0,Residential/Composite,Tower,Wong Tai Sin,22.34562728,114.198155,1,58.0
34096,43.0,Residential/Composite,Tower,Eastern,22.28881279,114.196521,0,58.0
31583,39.0,Residential/Composite,Tower,Sham Shui Po,22.3336879,114.1761436,0,58.0
22908,43.0,Residential/Composite,Podium,Kwai Tsing,22.36302279,114.1308468,0,58.0
7661,56.0,Residential/Composite,Tower,Wan Chai,22.27843257,114.1702265,0,57.9
337,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.30313487,114.1733465,0,57.9
7567,57.0,Residential/Composite,Tower,Wan Chai,22.26908739,114.1864416,0,57.9
14194,60.0,Residential/Composite,Tower,Wan Chai,22.27464248,114.1682275,0,57.9
14199,60.0,Residential/Composite,Tower,Wan Chai,22.27464248,114.1682275,0,57.9
6188,70.0,Office/Commercial,Tower,Central & Western,22.28528466,114.152681,0,57.9
17873,47.0,Residential/Composite,Tower,Yau Tsim Mong,22.31359751,114.1710273,0,57.9
30685,39.0,Residential/Composite,Tower,Sham Shui Po,22.33165686,114.1763332,0,57.9
21242,53.0,Residential/Composite,Tower,Central & Western,22.28264913,114.1269948,0,57.9
9258,53.0,Residential/Composite,Tower,Central & Western,22.284178,114.1529415,0,57.9
30677,53.0,Residential/Composite,Tower,Central & Western,22.28285856,114.1270705,0,57.9
16885,53.0,Industrial,Tower,Kwai Tsing,22.3663385,114.1336319,0,57.9
20653,34.0,Residential/Composite,Tower,Sham Shui Po,22.32849785,114.1583697,0,57.9
26120,35.0,Residential/Composite,Tower,North,22.50205658,114.1294464,0,57.9
4588,50.0,Residential/Composite,Podium,Yau Tsim Mong,22.32270587,114.1675637,0,57.9
30336,43.0,Residential/Composite,Tower,Eastern,22.28946049,114.196243,0,57.9
1484,42.0,Residential/Composite,Tower,Kowloon City,22.31167932,114.186206,0,57.9
11660,45.0,Residential/Composite,Podium,Sham Shui Po,22.33884342,114.1555153,0,57.9
30307,39.0,Residential/Composite,Tower,Kwai Tsing,22.35479721,114.1377482,0,57.9
31586,39.0,Residential/Composite,Tower,Sham Shui Po,22.33427911,114.1760132,0,57.9
6422,53.0,Residential/Composite,Tower,Central & Western,22.28209624,114.1528154,0,57.9
17003,54.0,Residential/Composite,Tower,Wong Tai Sin,22.34433663,114.1982446,1,57.9
12308,44.0,Residential/Composite,Tower,Eastern,22.26362667,114.2383424,0,57.9
13670,55.0,Residential/Composite,Tower,Tsuen Wan,22.36916765,114.0819112,0,57.9
7004,41.0,Residential/Composite,Tower,Central & Western,22.28478573,114.142377,0,57.9
4492,48.0,Residential/Composite,Podium,Sham Shui Po,22.33157588,114.161589,0,57.9
35622,42.0,Residential/Composite,Tower,Sham Shui Po,22.3358113,114.1609619,0,57.9
5747,53.0,Residential/Composite,Tower,Central & Western,22.28403002,114.1438394,0,57.9
12736,54.0,Residential/Composite,Tower,Central & Western,22.27468369,114.127065,0,57.9
12312,44.0,Residential/Composite,Tower,Eastern,22.26377172,114.238541,0,57.9
13644,39.0,Residential/Composite,Tower,Eastern,22.27796537,114.2381097,0,57.9
21178,40.0,Residential/Composite,Tower,Wong Tai Sin,22.3420301,114.1965245,0,57.9
19189,42.0,Residential/Composite,Tower,Sham Shui Po,22.33538953,114.1608814,0,57.9
5408,53.0,Residential/Composite,Podium,Central & Western,22.28435304,114.1398278,0,57.9
34646,53.0,Residential/Composite,Tower,Central & Western,22.28655071,114.1452649,1,57.9
4366,40.0,Residential/Composite,Tower,Sham Shui Po,22.32990389,114.1630054,0,57.9
19809,53.0,Residential/Composite,Tower,Tsuen Wan,22.37344912,114.1156328,1,57.9
19812,53.0,Residential/Composite,Tower,Tsuen Wan,22.37331972,114.1155502,0,57.9
14104,54.0,Residential/Composite,Tower,Central & Western,22.2842731,114.1472698,0,57.9
35219,46.0,Industrial,Tower,Kwai Tsing,22.36359294,114.1349277,0,57.9
14191,60.0,Residential/Composite,Tower,Wan Chai,22.27464248,114.1682275,0,57.9
4822,42.0,Residential/Composite,Tower,Sham Shui Po,22.3266561,114.1660233,0,57.8
36254,51.0,Residential/Composite,Tower,Eastern,22.28494348,114.1964155,0,57.8
16055,54.0,Residential/Composite,Tower,Wan Chai,22.27255723,114.173056,0,57.8
36252,51.0,Residential/Composite,Tower,Eastern,22.28460506,114.1966084,0,57.8
31067,53.0,Residential/Composite,Tower,Wong Tai Sin,22.3469916,114.2023062,0,57.8
9139,45.0,Residential/Composite,Tower,Central & Western,22.28331589,114.1296788,0,57.8
6033,53.0,Residential/Composite,Tower,Central & Western,22.28673557,114.1399396,0,57.8
16909,54.0,Residential/Composite,Tower,Wong Tai Sin,22.3458012,114.1979209,0,57.8
6901,39.0,Residential/Composite,Tower,Central & Western,22.27558327,114.1587706,0,57.8
3448,47.0,Residential/Composite,Tower,Kowloon City,22.31839956,114.1740622,0,57.8
16891,52.0,Industrial,Tower,Kwai Tsing,22.36621356,114.1343664,0,57.8
5029,38.0,Residential/Composite,Tower,Kowloon City,22.32718715,114.1884955,0,57.8
4690,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.30741834,114.169455,0,57.8
5513,51.0,Residential/Composite,Tower,Central & Western,22.28324184,114.1541726,0,57.8
21887,73.0,Residential/Composite,Tower,Southern,22.24593248,114.1786751,0,57.8
3548,51.0,Residential/Composite,Podium,Yau Tsim Mong,22.32634865,114.1688304,0,57.8
5845,53.0,Residential/Composite,Tower,Central & Western,22.28720868,114.1438424,1,57.8
17737,64.0,Residential/Composite,Tower,Sha Tin,22.38651031,114.1895255,0,57.8
10711,48.0,Residential/Composite,Tower,Wan Chai,22.27990777,114.179904,1,57.8
6360,53.0,Residential/Composite,Tower,Central & Western,22.28716896,114.1417401,0,57.8
38294,44.0,Residential/Composite,Tower,Kwai Tsing,22.34664534,114.1279141,0,57.8
12780,54.0,Residential/Composite,Tower,Central & Western,22.27508576,114.1272203,0,57.8
18897,40.0,Residential/Composite,Tower,Kowloon City,22.30471525,114.1888193,0,57.8
18892,40.0,Residential/Composite,Tower,Kowloon City,22.30508465,114.1890858,0,57.8
13674,39.0,Residential/Composite,Tower,Eastern,22.27829592,114.2386342,0,57.8
12739,54.0,Residential/Composite,Tower,Central & Western,22.27468764,114.1271323,0,57.8
18884,40.0,Residential/Composite,Tower,Kowloon City,22.30440634,114.1893138,0,57.8
12777,54.0,Residential/Composite,Tower,Central & Western,22.27510695,114.127301,0,57.8
7382,53.0,Residential/Composite,Tower,Wan Chai,22.26808506,114.1851272,0,57.7
12750,54.0,Residential/Composite,Tower,Central & Western,22.27470324,114.1273359,0,57.7
4484,37.0,Residential/Composite,Tower,Sham Shui Po,22.33115415,114.1621565,0,57.7
12742,54.0,Residential/Composite,Tower,Central & Western,22.27469344,114.1272005,0,57.7
35218,47.0,Industrial,Tower,Kwai Tsing,22.3630375,114.1343812,0,57.7
9467,54.0,Residential/Composite,Tower,Wan Chai,22.26972105,114.1845254,0,57.7
30557,40.0,Residential/Composite,Tower,Sham Shui Po,22.33296432,114.1757211,0,57.7
30688,39.0,Residential/Composite,Tower,Sham Shui Po,22.33228957,114.1764816,0,57.7
8125,53.0,Residential/Composite,Tower,Eastern,22.28145289,114.2219318,0,57.7
21286,38.0,Residential/Composite,Tower,Kowloon City,22.33305263,114.1791278,0,57.7
16142,51.0,Residential/Composite,Podium,Eastern,22.28988311,114.1966551,0,57.7
817,46.0,Industrial,Tower,Yau Tsim Mong,22.32180509,114.1663773,0,57.7
8492,46.0,Residential/Composite,Podium,Yau Tsim Mong,22.32472735,114.1651028,0,57.7
16135,43.0,Residential/Composite,Tower,Eastern,22.28977547,114.1961717,0,57.7
13540,53.0,Residential/Composite,Tower,Central & Western,22.28606661,114.1469532,0,57.7
4499,43.0,Residential/Composite,Tower,Sham Shui Po,22.33175147,114.1613775,0,57.7
26137,40.0,Residential/Composite,Tower,Tuen Mun,22.3937146,113.975329,0,57.7
6804,55.0,Residential/Composite,Tower,Central & Western,22.28683148,114.1497986,0,57.7
4348,40.0,Residential/Composite,Tower,Sham Shui Po,22.3275564,114.1678352,0,57.7
3319,49.0,Industrial,Tower,Kowloon City,22.32237722,114.1920387,0,57.7
26141,40.0,Residential/Composite,Tower,Tuen Mun,22.39380357,113.9756956,0,57.7
5292,52.0,Residential/Composite,Tower,Central & Western,22.2826881,114.1279845,0,57.7
36566,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.30293417,114.1739626,0,57.7
9311,43.0,Residential/Composite,Tower,Eastern,22.28906673,114.1966158,0,57.6
6509,53.0,Residential/Composite,Tower,Central & Western,22.2830995,114.1529747,0,57.6
23078,34.0,Residential/Composite,Tower,Kwun Tong,22.30564359,114.2285198,0,57.6
3611,49.0,Residential/Composite,Tower,Yau Tsim Mong,22.31742073,114.1676636,0,57.6
3661,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.32488708,114.1673638,0,57.6
7843,50.0,Residential/Composite,Tower,Eastern,22.2906742,114.2031733,0,57.6
8157,53.0,Residential/Composite,Tower,Tsuen Wan,22.3713968,114.1116003,0,57.6
8158,53.0,Residential/Composite,Tower,Tsuen Wan,22.37125579,114.1118413,0,57.6
3769,46.0,Residential/Composite,Podium,Yau Tsim Mong,22.31733627,114.1666316,0,57.6
30459,40.0,Residential/Composite,Tower,Kwai Tsing,22.35195299,114.1359667,0,57.6
17372,48.0,Residential/Composite,Podium,Kowloon City,22.34292252,114.1825535,0,57.6
23085,34.0,Residential/Composite,Tower,Kwun Tong,22.30543789,114.2287036,0,57.6
384,49.0,Residential/Composite,Tower,Yau Tsim Mong,22.30878719,114.169037,0,57.6
25774,43.0,Residential/Composite,Tower,Tuen Mun,22.37877534,113.9846423,0,57.6
23096,34.0,Residential/Composite,Tower,Kwun Tong,22.30500905,114.2284994,0,57.6
10400,49.0,Residential/Composite,Tower,Wan Chai,22.28589792,114.1905893,0,57.6
9515,55.0,Residential/Composite,Tower,Wan Chai,22.27121108,114.1850352,0,57.6
12754,54.0,Residential/Composite,Tower,Central & Western,22.27470726,114.1274058,0,57.6
23110,34.0,Residential/Composite,Tower,Kwun Tong,22.30432535,114.227616,0,57.6
23100,34.0,Residential/Composite,Tower,Kwun Tong,22.30483817,114.2282787,0,57.6
23109,34.0,Residential/Composite,Tower,Kwun Tong,22.30449641,114.2278368,0,57.6
23103,34.0,Residential/Composite,Tower,Kwun Tong,22.30466685,114.2280581,0,57.6
20491,52.0,Industrial,Tower,Kwai Tsing,22.36906941,114.1389136,0,57.6
26947,36.0,Residential/Composite,Tower,Kwai Tsing,22.35804885,114.1275644,0,57.6
2080,49.0,Residential/Composite,Tower,Yau Tsim Mong,22.30467578,114.1687962,0,57.6
26953,36.0,Residential/Composite,Tower,Kwai Tsing,22.35780416,114.1279503,0,57.6
664,40.0,Residential/Composite,Tower,Sham Shui Po,22.33175249,114.1734849,0,57.6
8571,44.0,Residential/Composite,Tower,Eastern,22.29052838,114.2010342,0,57.6
4914,43.0,Residential/Composite,Podium,Sham Shui Po,22.32990118,114.1659613,0,57.6
36568,51.0,Residential/Composite,Tower,Yau Tsim Mong,22.30294493,114.1741378,0,57.6
31096,53.0,Residential/Composite,Podium,Kwai Tsing,22.36784488,114.139891,0,57.6
6359,53.0,Residential/Composite,Tower,Central & Western,22.28570543,114.1434905,1,57.6
34965,48.0,Residential/Composite,Podium,Kowloon City,22.32834721,114.1838362,0,57.6
16101,52.0,Residential/Composite,Tower,Central & Western,22.27015362,114.1536476,0,57.5
5046,53.0,Residential/Composite,Tower,Central & Western,22.27931038,114.1547578,1,57.5
16247,39.0,Residential/Composite,Tower,Kowloon City,22.33474931,114.1776227,0,57.5
22523,40.0,Residential/Composite,Tower,Eastern,22.28115673,114.2163156,0,57.5
9853,52.0,Residential/Composite,Tower,Wan Chai,22.27866637,114.1758916,0,57.5
30507,40.0,Residential/Composite,Tower,Sham Shui Po,22.33200595,114.1759189,0,57.5
20358,49.0,Residential/Composite,Podium,Kwai Tsing,22.37059931,114.1378784,0,57.5
27872,39.0,Residential/Composite,Tower,Kowloon City,22.32934122,114.1836627,0,57.5
21194,44.0,Residential/Composite,Tower,Tuen Mun,22.40268641,113.9783982,0,57.5
13191,43.0,Residential/Composite,Tower,Eastern,22.28706216,114.2051303,0,57.5
