OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
308,-6.18227431550622,0.9427464604377748,True,44.03282165527344,-8.599131034818555,3.7960493564605713,18.29,1
309,-6.18227431550622,0.9427464604377748,True,44.03282165527344,-8.599131034818555,3.7960493564605713,18.29,1
310,-6.18227431550622,0.9427464604377748,True,44.03282165527344,-8.599131034818555,3.7960493564605713,18.29,1
311,-27.99245528876781,0.9697617292404176,True,44.03702545166016,-38.93839955220092,23.61871337890625,100.0,1
312,-27.99245528876781,0.9697617292404176,True,44.03702545166016,-38.93839955220092,23.61871337890625,100.0,1
313,9.53873246908188,0.9621358513832092,True,44.04395294189453,13.270233109856523,,,0
314,-25.350170210003853,0.9459579586982728,True,44.03686141967773,-35.262798981373905,,,0
315,-25.350170210003853,0.9459579586982728,True,44.03686141967773,-35.262798981373905,,,0
316,-25.350170210003853,0.9459579586982728,True,44.03686141967773,-35.262798981373905,,,0
317,-25.350170210003853,0.9459579586982728,True,44.03686141967773,-35.262798981373905,,,0
318,-7.871943525969982,0.9298967719078064,True,44.03305816650391,-10.949391853695548,,,0
319,-7.871943525969982,0.9298967719078064,True,44.03305816650391,-10.949391853695548,,,0
320,-7.871943525969982,0.9298967719078064,True,44.03305816650391,-10.949391853695548,,,0
321,-7.871943525969982,0.9298967719078064,True,44.03305816650391,-10.949391853695548,,,0
322,-7.871943525969982,0.9298967719078064,True,44.03305816650391,-10.949391853695548,,,0
323,,,False,44.06673431396485,,,,0
324,,,False,44.06673431396485,,,,0
325,,,False,44.06673431396485,,,,0
326,,,False,44.07034683227539,,,,0
327,,,False,44.07034683227539,,,,0
328,,,False,44.07034683227539,,,,0
329,,,False,44.083106994628906,,,,0
330,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
331,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
332,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
333,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
334,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
335,1.5759702073410151,0.919594705104828,True,44.069923400878906,2.193443052864594,,,0
336,,,False,44.07358169555664,,,,0
337,,,False,44.07358169555664,,,,0
338,,,False,44.07358169555664,,,,0
339,,,False,44.07358169555664,,,,0
340,,,False,44.07358169555664,,,,0
341,,,False,44.07358169555664,,,,0
342,-37.00633347034454,0.9392459392547609,True,44.078643798828125,-51.513186550860816,,,0
343,-37.00633347034454,0.9392459392547609,True,44.078643798828125,-51.513186550860816,,,0
344,-37.00633347034454,0.9392459392547609,True,44.078643798828125,-51.513186550860816,,,0
345,,,False,44.08109664916992,,,,0
346,,,False,44.08109664916992,,,,0
347,,,False,44.08109664916992,,,,0
348,,,False,44.083984375,,,,0
349,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
350,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
351,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
352,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
