OBJECTID,top_height_m,base_height_m,storeys,building_height_m
22785,11.7,4.3,2.0,7.3999999999999995
22786,12.1,4.4,2.0,7.699999999999999
22787,11.6,4.2,2.0,7.3999999999999995
22788,11.9,4.4,2.0,7.5
22789,11.6,4.2,2.0,7.3999999999999995
22791,11.4,4.4,2.0,7.0
22792,11.4,4.3,2.0,7.1000000000000005
22794,11.6,4.3,2.0,7.3
22795,11.6,4.2,2.0,7.3999999999999995
22797,13.7,4.4,3.0,9.299999999999999
22798,13.6,4.5,3.0,9.1
22799,13.7,4.4,3.0,9.299999999999999
22801,13.7,4.3,3.0,9.399999999999999
22802,14.0,4.3,3.0,9.7
22804,14.0,4.4,3.0,9.6
22805,14.2,4.3,3.0,9.899999999999999
22806,14.1,4.3,3.0,9.8
22807,13.5,4.3,3.0,9.2
22808,13.6,4.3,3.0,9.3
22809,13.6,4.3,3.0,9.3
22810,13.5,4.3,3.0,9.2
22813,11.7,4.4,3.0,7.299999999999999
22814,11.7,4.3,3.0,7.3999999999999995
22816,11.8,4.3,3.0,7.500000000000001
22818,11.6,4.3,3.0,7.3
22822,11.9,4.4,2.0,7.5
22824,11.8,4.5,2.0,7.300000000000001
22827,11.1,4.5,2.0,6.6
22829,12.1,4.5,2.0,7.6
22832,12.4,4.5,2.0,7.9
22833,12.4,4.5,2.0,7.9
22834,12.4,4.5,2.0,7.9
22835,9.8,4.5,2.0,5.300000000000001
22844,14.6,4.5,3.0,10.1
22847,14.7,4.5,3.0,10.2
22851,14.3,4.3,3.0,10.0
22853,14.3,4.4,3.0,9.9
22855,14.0,4.4,3.0,9.6
22857,14.1,4.4,3.0,9.7
22860,13.9,4.4,3.0,9.5
22861,14.0,4.5,3.0,9.5
22864,14.0,4.7,3.0,9.3
22865,13.7,4.7,3.0,9.0
23005,14.1,4.6,3.0,9.5
23006,13.9,4.6,3.0,9.3
23009,13.6,4.6,3.0,9.0
23013,13.5,4.6,3.0,8.9
23015,13.6,4.6,3.0,9.0
23016,14.7,4.6,3.0,10.1
23017,13.9,4.7,3.0,9.2
23019,13.6,4.6,3.0,9.0
23042,11.2,4.1,2.0,7.1
23044,11.4,4.1,2.0,7.300000000000001
23045,11.5,4.1,2.0,7.4
23075,11.5,4.1,2.0,7.4
23077,11.2,4.2,2.0,6.999999999999999
23079,11.3,4.2,2.0,7.1000000000000005
23082,11.2,4.1,2.0,7.1
23084,11.3,4.1,2.0,7.200000000000001
23086,11.4,4.2,2.0,7.2
23088,11.3,4.2,2.0,7.1000000000000005
23090,11.3,4.3,2.0,7.000000000000001
23091,11.3,4.3,2.0,7.000000000000001
23112,11.8,3.9,2.0,7.9
23113,11.7,3.9,2.0,7.799999999999999
23114,11.9,3.9,2.0,8.0
23115,11.7,4.0,2.0,7.699999999999999
23116,11.7,4.2,2.0,7.499999999999999
23117,11.8,4.2,2.0,7.6000000000000005
23119,11.9,4.2,2.0,7.7
23121,11.7,4.3,2.0,7.3999999999999995
23122,12.2,4.2,,7.999999999999999
23123,12.2,4.5,2.0,7.699999999999999
23126,12.2,4.5,2.0,7.699999999999999
23127,12.2,4.5,2.0,7.699999999999999
23130,11.4,4.1,2.0,7.300000000000001
23131,11.3,4.1,2.0,7.200000000000001
23134,11.5,4.1,2.0,7.4
23135,11.5,4.1,2.0,7.4
23137,11.4,4.2,2.0,7.2
23138,11.4,4.2,2.0,7.2
23139,11.3,4.2,2.0,7.1000000000000005
23142,11.4,4.3,2.0,7.1000000000000005
23144,11.4,4.3,2.0,7.1000000000000005
23146,11.4,4.3,2.0,7.1000000000000005
23147,11.4,4.3,2.0,7.1000000000000005
23148,11.7,4.3,2.0,7.3999999999999995
23151,11.6,4.4,2.0,7.199999999999999
23153,12.0,4.4,2.0,7.6
23156,12.0,4.4,2.0,7.6
23158,12.1,4.4,2.0,7.699999999999999
23161,11.2,4.3,2.0,6.8999999999999995
23163,11.3,4.3,2.0,7.000000000000001
23165,11.4,4.3,2.0,7.1000000000000005
23166,11.6,4.3,2.0,7.3
23168,11.8,4.3,2.0,7.500000000000001
23169,11.8,4.2,2.0,7.6000000000000005
23170,11.8,4.2,2.0,7.6000000000000005
23173,11.9,4.1,2.0,7.800000000000001
23176,11.7,4.1,2.0,7.6
23178,11.7,4.2,2.0,7.499999999999999
23179,11.7,4.1,2.0,7.6
23183,11.6,4.2,2.0,7.3999999999999995
23184,11.6,4.2,2.0,7.3999999999999995
23186,11.6,4.3,2.0,7.3
23187,11.7,4.3,2.0,7.3999999999999995
23193,11.7,4.3,2.0,7.3999999999999995
23195,11.5,4.3,2.0,7.2
23197,11.4,4.3,2.0,7.1000000000000005
23198,11.5,4.3,2.0,7.2
23200,11.3,4.2,2.0,7.1000000000000005
23202,11.4,4.2,2.0,7.2
23203,11.6,4.2,2.0,7.3999999999999995
23204,11.6,4.2,2.0,7.3999999999999995
23205,11.6,4.2,2.0,7.3999999999999995
23206,10.8,4.2,2.0,6.6000000000000005
23207,11.0,4.2,2.0,6.8
23208,11.1,4.1,2.0,7.0
23209,11.3,4.1,2.0,7.200000000000001
23210,11.5,4.2,2.0,7.3
23213,11.5,4.2,2.0,7.3
23214,11.5,4.2,2.0,7.3
23217,11.5,4.3,2.0,7.2
23218,12.2,4.3,2.0,7.8999999999999995
23221,12.2,4.3,2.0,7.8999999999999995
23222,12.3,4.3,2.0,8.0
23223,12.2,4.2,2.0,7.999999999999999
23227,13.8,4.3,3.0,9.5
23229,14.3,4.2,3.0,10.100000000000001
23230,14.3,4.2,3.0,10.100000000000001
23232,14.7,4.2,3.0,10.5
23235,13.5,4.1,3.0,9.4
23236,13.9,4.1,3.0,9.8
23238,14.0,4.2,3.0,9.8
23250,14.0,4.1,3.0,9.9
23253,13.9,4.3,3.0,9.600000000000001
23255,14.1,4.2,3.0,9.899999999999999
23258,14.2,4.3,3.0,9.899999999999999
23259,14.3,4.3,3.0,10.0
23261,14.8,4.5,3.0,10.3
23262,14.5,4.5,3.0,10.0
23263,15.0,4.3,3.0,10.7
23264,13.9,4.3,3.0,9.600000000000001
23266,13.8,4.3,3.0,9.5
23267,13.7,4.2,3.0,9.5
23269,13.0,4.2,3.0,8.8
23271,13.8,4.2,3.0,9.600000000000001
23998,10.8,4.2,2.0,6.6000000000000005
24000,10.8,4.2,2.0,6.6000000000000005
24571,12.4,4.5,2.0,7.9
24576,12.3,4.5,2.0,7.800000000000001
24577,12.3,4.6,2.0,7.700000000000001
24579,12.1,4.5,2.0,7.6
24581,11.8,4.5,2.0,7.300000000000001
24582,11.7,4.4,2.0,7.299999999999999
24585,11.4,4.4,2.0,7.0
24586,11.5,4.4,2.0,7.1
24587,12.1,4.4,2.0,7.699999999999999
24590,11.9,4.4,2.0,7.5
24591,12.0,4.3,2.0,7.7
24592,12.0,4.4,2.0,7.6
24594,12.4,4.3,2.0,8.100000000000001
24595,12.7,4.3,2.0,8.399999999999999
24596,12.4,4.2,2.0,8.2
24599,12.5,4.2,2.0,8.3
24600,12.2,4.3,2.0,7.8999999999999995
24601,12.3,4.4,2.0,7.9
24603,12.2,4.3,2.0,7.8999999999999995
24604,11.2,4.4,2.0,6.799999999999999
24611,14.0,4.5,3.0,9.5
24612,13.8,4.5,3.0,9.3
24615,14.4,4.4,3.0,10.0
24617,14.3,4.4,3.0,9.9
24619,14.7,4.4,3.0,10.299999999999999
24620,14.1,4.4,3.0,9.7
24622,13.4,4.2,3.0,9.2
24623,13.4,4.3,3.0,9.100000000000001
24628,13.7,4.6,3.0,9.1
24630,13.5,4.5,3.0,9.0
24631,13.7,4.6,3.0,9.1
24632,13.0,4.5,3.0,8.5
24635,13.3,4.4,3.0,8.9
24638,13.4,4.3,3.0,9.100000000000001
24642,13.3,4.5,3.0,8.8
24645,13.3,4.4,3.0,8.9
24647,13.4,4.4,3.0,9.0
24650,13.3,4.4,3.0,8.9
24784,13.9,4.6,3.0,9.3
24785,14.0,4.6,3.0,9.4
24787,13.6,4.6,3.0,9.0
24788,13.4,4.5,3.0,8.9
24789,12.4,4.2,3.0,8.2
24791,12.3,4.3,3.0,8.0
24792,13.2,4.4,3.0,8.799999999999999
24793,12.7,4.4,3.0,8.299999999999999
24823,14.2,4.3,3.0,9.899999999999999
24824,13.9,4.2,3.0,9.7
24825,14.3,4.1,3.0,10.200000000000001
24826,14.2,4.1,3.0,10.1
24828,13.5,4.1,3.0,9.4
24829,13.3,4.2,3.0,9.100000000000001
24830,13.9,4.0,3.0,9.9
24832,13.9,4.0,3.0,9.9
24833,13.9,4.0,3.0,9.9
24834,14.2,4.1,3.0,10.1
24835,12.9,4.0,3.0,8.9
24838,12.0,4.0,2.0,8.0
24839,11.5,4.1,2.0,7.4
24841,11.6,4.1,2.0,7.5
24843,11.8,4.1,2.0,7.700000000000001
24844,11.5,4.3,2.0,7.2
24846,12.0,4.3,2.0,7.7
24848,12.0,4.3,2.0,7.7
24850,11.5,4.2,2.0,7.3
24851,11.9,4.3,2.0,7.6000000000000005
24853,11.9,4.3,2.0,7.6000000000000005
24854,11.4,4.2,2.0,7.2
24856,11.0,4.2,2.0,6.8
24858,12.3,4.2,2.0,8.100000000000001
24859,12.3,4.2,2.0,8.100000000000001
24860,12.4,4.2,2.0,8.2
24861,11.7,4.2,2.0,7.499999999999999
24862,11.5,4.3,2.0,7.2
24865,11.4,4.3,2.0,7.1000000000000005
24866,11.3,4.3,2.0,7.000000000000001
24867,11.5,4.4,2.0,7.1
24869,14.4,4.2,3.0,10.2
24871,14.4,4.2,3.0,10.2
24874,14.4,4.1,3.0,10.3
24875,14.3,4.3,3.0,10.0
24877,14.4,4.0,3.0,10.4
24879,14.4,4.1,3.0,10.3
24880,14.4,4.1,3.0,10.3
24881,14.3,4.0,3.0,10.3
24882,14.5,4.1,3.0,10.4
24883,14.4,4.1,3.0,10.3
24884,14.5,4.3,3.0,10.2
24885,14.5,4.2,3.0,10.3
24887,14.5,4.1,3.0,10.4
24888,14.5,4.2,3.0,10.3
24890,14.5,4.0,3.0,10.5
24892,14.5,4.0,3.0,10.5
24893,12.3,4.2,2.0,8.100000000000001
24896,12.4,4.2,2.0,8.2
24897,12.3,4.3,2.0,8.0
24899,12.2,4.3,2.0,7.8999999999999995
24900,12.2,3.9,2.0,8.299999999999999
24901,11.7,4.1,2.0,7.6
24902,12.0,4.0,2.0,8.0
24903,11.9,4.0,2.0,7.9
24905,12.2,4.0,2.0,8.2
24906,11.7,4.0,2.0,7.699999999999999
24908,11.6,4.0,2.0,7.6
24909,11.8,4.0,2.0,7.800000000000001
24912,13.5,4.1,3.0,9.4
24914,13.7,4.0,3.0,9.7
24915,13.5,4.2,3.0,9.3
24916,13.7,4.3,3.0,9.399999999999999
24917,13.9,4.2,3.0,9.7
24919,13.9,4.2,3.0,9.7
24920,13.8,4.2,3.0,9.600000000000001
24921,14.0,4.2,3.0,9.8
24922,13.9,4.1,3.0,9.8
24923,14.3,4.1,3.0,10.200000000000001
24925,14.4,4.3,3.0,10.100000000000001
24926,14.9,4.3,3.0,10.600000000000001
24934,14.2,4.2,3.0,10.0
24936,14.4,4.2,3.0,10.2
24938,14.2,4.3,3.0,9.899999999999999
24939,14.4,4.2,3.0,10.2
24940,14.8,4.3,3.0,10.5
24941,14.6,4.3,3.0,10.3
24942,14.5,4.4,3.0,10.1
24943,14.5,4.3,3.0,10.2
24944,14.5,4.3,3.0,10.2
24945,14.5,4.3,3.0,10.2
24946,14.6,4.3,3.0,10.3
24947,14.6,4.4,3.0,10.2
24948,15.7,4.2,3.0,11.5
24949,15.7,4.3,3.0,11.399999999999999
24951,15.4,4.3,3.0,11.100000000000001
24952,15.2,4.1,3.0,11.1
24953,15.2,4.2,3.0,11.0
24955,15.0,4.1,3.0,10.9
24956,14.6,4.1,3.0,10.5
24959,14.8,4.1,3.0,10.700000000000001
24964,13.3,4.0,3.0,9.3
24965,13.3,4.1,3.0,9.200000000000001
24966,13.4,4.1,3.0,9.3
24967,13.3,4.1,3.0,9.200000000000001
24968,12.9,4.0,3.0,8.9
24969,12.9,4.1,3.0,8.8
24970,12.8,4.1,3.0,8.700000000000001
24971,12.9,4.1,3.0,8.8
24978,11.5,4.3,3.0,7.2
24979,11.1,4.2,3.0,6.8999999999999995
24987,13.2,4.1,3.0,9.1
24988,12.9,4.0,3.0,8.9
24990,10.7,4.1,3.0,6.6
24991,11.4,4.2,3.0,7.2
25160,13.5,3.8,3.0,9.7
25162,13.0,3.8,3.0,9.2
25874,13.5,4.0,3.0,9.5
25876,13.4,4.0,3.0,9.4
25897,12.9,4.2,3.0,8.7
25899,12.8,4.3,3.0,8.5
25903,13.4,4.3,3.0,9.100000000000001
25908,13.2,4.3,3.0,8.899999999999999
25910,13.1,4.0,3.0,9.1
25913,13.0,4.2,3.0,8.8
26007,12.4,3.6,3.0,8.8
26011,12.2,3.6,3.0,8.6
26026,13.0,4.2,3.0,8.8
26029,13.2,4.1,3.0,9.1
26032,13.8,4.4,3.0,9.4
26035,14.0,4.3,3.0,9.7
26207,12.1,3.8,3.0,8.3
26208,12.0,3.8,3.0,8.2
26335,13.6,4.2,3.0,9.399999999999999
26336,13.4,4.0,3.0,9.4
26337,13.8,4.0,3.0,9.8
26338,13.7,4.1,3.0,9.6
26339,13.8,4.3,3.0,9.5
26341,13.3,4.3,3.0,9.0
26343,13.7,4.3,3.0,9.399999999999999
26344,13.6,4.2,3.0,9.399999999999999
26345,14.3,4.5,3.0,9.8
26346,13.9,4.5,3.0,9.4
26347,14.4,4.4,3.0,10.0
26348,13.6,4.5,3.0,9.1
26351,14.1,4.2,3.0,9.899999999999999
26353,13.7,4.2,3.0,9.5
26358,13.7,4.1,3.0,9.6
26359,13.9,4.2,3.0,9.7
26360,13.4,4.1,3.0,9.3
26362,13.6,4.1,3.0,9.5
26363,13.9,4.1,3.0,9.8
26364,13.8,4.1,3.0,9.700000000000001
26365,13.4,4.1,3.0,9.3
26366,13.5,4.2,3.0,9.3
26367,13.5,4.2,3.0,9.3
26371,13.5,4.2,3.0,9.3
26375,11.2,4.3,2.0,6.8999999999999995
26376,11.7,4.2,2.0,7.499999999999999
26379,11.7,4.2,2.0,7.499999999999999
26380,11.5,4.3,2.0,7.2
26382,11.8,4.2,2.0,7.6000000000000005
26383,12.0,4.2,2.0,7.8
26385,11.2,4.5,2.0,6.699999999999999
26386,11.4,4.5,2.0,6.9
26388,11.3,4.6,2.0,6.700000000000001
26389,11.5,4.6,2.0,6.9
26391,11.7,4.7,2.0,6.999999999999999
26394,11.7,4.7,2.0,6.999999999999999
26396,13.9,4.1,3.0,9.8
26398,13.7,4.4,3.0,9.299999999999999
26400,13.8,4.2,3.0,9.600000000000001
26401,13.5,4.4,3.0,9.1
26404,13.1,4.1,3.0,9.0
26405,13.8,4.2,3.0,9.600000000000001
26406,13.1,4.1,3.0,9.0
26407,14.0,4.2,3.0,9.8
26409,13.6,4.2,3.0,9.399999999999999
26412,13.9,4.6,3.0,9.3
26414,14.2,4.5,3.0,9.7
26415,14.2,4.4,3.0,9.799999999999999
26416,14.2,4.4,3.0,9.799999999999999
26420,14.3,4.4,3.0,9.9
26424,14.7,4.2,3.0,10.5
26426,14.4,4.2,3.0,10.2
26428,14.0,4.2,3.0,9.8
26430,13.9,4.2,3.0,9.7
26431,14.0,4.1,3.0,9.9
26433,14.0,4.2,3.0,9.8
26437,13.6,3.9,3.0,9.7
26438,13.5,3.9,3.0,9.6
26440,13.6,4.0,3.0,9.6
26441,13.4,3.9,3.0,9.5
26443,13.4,4.1,3.0,9.3
26446,13.9,4.1,3.0,9.8
26457,11.8,4.6,2.0,7.200000000000001
26468,11.8,4.6,2.0,7.200000000000001
26470,11.8,4.6,2.0,7.200000000000001
26471,11.8,4.6,2.0,7.200000000000001
26473,11.7,4.5,2.0,7.199999999999999
26475,11.5,4.6,2.0,6.9
26478,11.4,4.3,2.0,7.1000000000000005
26481,11.4,4.4,2.0,7.0
26484,13.3,4.3,3.0,9.0
26486,13.7,4.5,3.0,9.2
26489,14.0,4.4,3.0,9.6
26490,14.0,4.3,3.0,9.7
26505,13.8,4.4,3.0,9.4
26510,14.0,4.4,3.0,9.6
26513,14.0,4.3,3.0,9.7
26521,13.9,4.3,3.0,9.600000000000001
26525,14.5,4.3,3.0,10.2
26528,14.4,4.5,3.0,9.9
26529,14.4,4.5,3.0,9.9
26530,14.3,4.6,3.0,9.700000000000001
26533,14.4,4.5,3.0,9.9
26535,14.1,4.4,3.0,9.7
26536,14.1,4.6,3.0,9.5
26537,14.2,4.5,3.0,9.7
26539,14.0,4.4,3.0,9.6
26542,14.1,4.4,3.0,9.7
26543,13.9,4.4,3.0,9.5
26546,13.9,4.3,3.0,9.600000000000001
26547,14.8,4.6,3.0,10.200000000000001
26549,14.1,4.5,3.0,9.6
26550,14.0,4.4,3.0,9.6
26551,14.0,4.4,3.0,9.6
26552,15.4,4.6,3.0,10.8
26554,15.0,4.7,3.0,10.3
26555,14.4,4.3,3.0,10.100000000000001
26557,14.4,4.3,3.0,10.100000000000001
26558,14.4,4.3,3.0,10.100000000000001
26559,14.5,4.5,3.0,10.0
26561,14.3,4.3,3.0,10.0
26562,14.8,4.5,3.0,10.3
26563,14.8,4.6,3.0,10.200000000000001
26564,14.8,4.7,3.0,10.100000000000001
26565,14.6,4.7,3.0,9.899999999999999
26566,14.6,4.7,3.0,9.899999999999999
26567,14.6,4.7,3.0,9.899999999999999
26569,14.6,4.7,3.0,9.899999999999999
26578,11.5,4.6,2.0,6.9
26579,11.5,4.6,2.0,6.9
26580,11.7,4.5,2.0,7.199999999999999
26581,11.7,4.5,2.0,7.199999999999999
26582,11.7,4.4,2.0,7.299999999999999
26584,11.3,4.4,2.0,6.9
26585,11.1,4.3,2.0,6.8
26586,11.0,4.3,2.0,6.7
26587,11.5,4.3,2.0,7.2
26588,11.5,4.2,2.0,7.3
26601,11.5,4.1,3.0,7.4
26602,11.5,4.1,3.0,7.4
26606,11.5,4.1,3.0,7.4
26608,11.4,4.2,3.0,7.2
26629,14.1,4.5,3.0,9.6
26630,14.3,4.6,3.0,9.700000000000001
26633,14.2,4.6,3.0,9.6
26634,14.2,4.7,3.0,9.5
26636,14.2,4.8,3.0,9.399999999999999
26638,14.1,4.8,3.0,9.3
26640,14.2,4.7,3.0,9.5
26641,14.2,4.6,3.0,9.6
26653,14.5,4.5,3.0,10.0
26655,14.5,4.5,3.0,10.0
26657,14.5,4.7,3.0,9.8
26659,14.5,4.6,3.0,9.9
26660,14.4,4.5,3.0,9.9
26661,14.4,4.6,3.0,9.8
26675,14.3,4.5,3.0,9.8
26676,14.3,4.5,3.0,9.8
26677,13.3,4.3,3.0,9.0
26678,11.0,4.3,3.0,6.7
26682,15.0,4.6,3.0,10.4
26686,14.0,4.6,3.0,9.4
26690,13.8,4.5,3.0,9.3
26692,13.8,4.5,3.0,9.3
26694,11.0,4.0,2.0,7.0
26696,11.0,4.0,2.0,7.0
26702,12.2,4.4,2.0,7.799999999999999
26705,12.2,4.3,2.0,7.8999999999999995
26708,11.8,4.4,2.0,7.4
26712,12.2,4.3,2.0,7.8999999999999995
26713,11.9,4.3,2.0,7.6000000000000005
26714,12.0,4.5,2.0,7.5
26715,11.8,4.5,2.0,7.300000000000001
26717,11.6,4.4,2.0,7.199999999999999
26720,14.0,4.7,3.0,9.3
26721,14.2,4.8,3.0,9.399999999999999
26722,14.0,4.7,3.0,9.3
26731,14.0,4.7,3.0,9.3
26733,15.3,4.7,3.0,10.600000000000001
26734,15.0,4.7,3.0,10.3
26738,14.3,4.7,3.0,9.600000000000001
26739,14.0,4.7,3.0,9.3
26743,14.5,4.3,3.0,10.2
26745,14.0,4.4,3.0,9.6
26747,13.9,4.4,3.0,9.5
26751,13.6,4.5,3.0,9.1
26754,14.9,4.5,3.0,10.4
26755,14.2,4.5,3.0,9.7
26758,14.1,4.5,3.0,9.6
26760,13.8,4.5,3.0,9.3
26787,14.6,4.5,3.0,10.1
26790,14.9,4.6,3.0,10.3
26800,13.1,4.5,3.0,8.6
26804,13.7,4.5,3.0,9.2
26808,14.8,4.6,3.0,10.200000000000001
26810,14.8,4.5,3.0,10.3
26813,14.5,4.5,3.0,10.0
26815,14.4,4.5,3.0,9.9
26817,12.0,4.5,2.0,7.5
26819,11.9,4.5,2.0,7.4
26821,11.8,4.4,2.0,7.4
26822,11.7,4.5,2.0,7.199999999999999
26824,11.7,4.6,2.0,7.1
26826,11.7,4.6,2.0,7.1
26835,12.0,4.5,2.0,7.5
26839,11.9,4.5,2.0,7.4
26842,11.9,4.5,2.0,7.4
26844,11.2,4.4,2.0,6.799999999999999
26870,14.4,4.6,3.0,9.8
26872,14.6,4.6,3.0,10.0
26875,14.6,4.6,3.0,10.0
26877,14.4,4.5,3.0,9.9
26878,14.5,4.6,3.0,9.9
26881,14.7,4.6,3.0,10.1
26882,14.8,4.6,3.0,10.200000000000001
26883,15.1,4.6,3.0,10.5
26884,14.3,4.4,3.0,9.9
26885,14.4,4.4,3.0,10.0
26887,14.5,4.5,3.0,10.0
26888,14.4,4.5,3.0,9.9
26891,14.4,4.4,3.0,10.0
26892,14.5,4.4,3.0,10.1
26893,14.6,4.4,3.0,10.2
26895,15.1,4.4,3.0,10.7
27402,11.4,4.1,2.0,7.300000000000001
27403,11.6,4.1,2.0,7.5
27404,11.4,4.2,2.0,7.2
27405,11.4,4.2,2.0,7.2
27406,11.4,4.2,2.0,7.2
27407,11.4,4.2,2.0,7.2
27408,11.4,4.2,2.0,7.2
27411,11.4,4.3,2.0,7.1000000000000005
27412,11.4,4.2,2.0,7.2
27413,11.4,4.2,2.0,7.2
27640,11.4,4.4,2.0,7.0
27644,11.7,4.5,2.0,7.199999999999999
27646,11.1,4.4,2.0,6.699999999999999
27649,11.5,4.4,2.0,7.1
27662,11.8,4.6,2.0,7.200000000000001
27666,11.8,4.6,2.0,7.200000000000001
27669,11.9,4.6,2.0,7.300000000000001
27671,11.8,4.6,2.0,7.200000000000001
27673,11.8,4.6,2.0,7.200000000000001
27676,11.8,4.5,2.0,7.300000000000001
27683,11.8,4.4,2.0,7.4
27690,11.7,4.4,2.0,7.299999999999999
27692,11.2,4.7,2.0,6.499999999999999
27696,11.3,4.6,2.0,6.700000000000001
27699,11.4,4.7,2.0,6.7
27702,11.3,4.6,2.0,6.700000000000001
27705,11.5,4.5,2.0,7.0
27707,11.4,4.7,2.0,6.7
27709,11.9,4.4,2.0,7.5
27715,11.6,4.6,2.0,7.0
27717,14.4,4.5,3.0,9.9
27718,14.4,4.5,3.0,9.9
27724,14.4,4.4,3.0,10.0
27737,14.1,4.4,3.0,9.7
27739,14.7,4.6,3.0,10.1
27740,14.3,4.5,3.0,9.8
27743,14.4,4.6,3.0,9.8
27747,14.0,4.6,3.0,9.4
27750,14.6,4.5,3.0,10.1
27752,14.3,4.6,3.0,9.700000000000001
27755,14.8,4.3,3.0,10.5
27759,14.7,4.0,3.0,10.7
27762,13.0,4.6,3.0,8.4
27765,13.6,4.6,3.0,9.0
27787,13.6,4.5,3.0,9.1
27788,13.6,4.5,3.0,9.1
27791,13.3,4.4,3.0,8.9
27792,13.4,4.2,3.0,9.2
27793,13.4,4.3,3.0,9.100000000000001
27795,13.5,4.4,3.0,9.1
27799,14.0,4.5,3.0,9.5
27800,14.2,4.5,3.0,9.7
27803,13.6,4.5,3.0,9.1
27839,13.7,4.4,3.0,9.299999999999999
27849,13.6,4.4,3.0,9.2
27851,14.1,4.3,3.0,9.8
27855,14.0,4.3,3.0,9.7
27857,14.0,4.4,3.0,9.6
27863,12.2,4.5,3.0,7.699999999999999
27866,12.2,4.5,3.0,7.699999999999999
27915,11.5,4.4,2.0,7.1
27917,11.5,4.4,2.0,7.1
27918,11.9,4.6,2.0,7.300000000000001
27920,11.6,4.6,2.0,7.0
27921,11.3,4.6,2.0,6.700000000000001
27922,11.4,4.5,2.0,6.9
27923,11.5,4.4,2.0,7.1
27924,11.4,4.5,2.0,6.9
27926,12.0,4.5,2.0,7.5
27928,12.0,4.5,2.0,7.5
27930,12.2,4.6,2.0,7.6
27933,12.2,4.6,2.0,7.6
27955,12.0,4.6,2.0,7.4
27956,12.0,4.6,2.0,7.4
27957,11.7,4.5,2.0,7.199999999999999
27959,11.9,4.5,2.0,7.4
27960,12.1,4.5,2.0,7.6
27961,12.4,4.5,2.0,7.9
27963,11.1,4.3,2.0,6.8
27965,11.0,4.4,2.0,6.6
27966,11.1,4.3,2.0,6.8
27968,11.2,4.3,2.0,6.8999999999999995
27970,11.6,4.3,2.0,7.3
27971,11.6,4.3,2.0,7.3
27972,11.8,4.1,2.0,7.700000000000001
27973,11.8,4.1,2.0,7.700000000000001
27974,11.7,4.1,2.0,7.6
27975,11.7,4.1,2.0,7.6
27976,11.9,4.2,2.0,7.7
27977,11.9,4.2,2.0,7.7
27978,11.9,4.2,2.0,7.7
27979,11.9,4.2,2.0,7.7
27980,12.0,4.3,2.0,7.7
27982,12.0,4.3,2.0,7.7
27983,11.7,4.2,2.0,7.499999999999999
27984,11.7,4.2,2.0,7.499999999999999
27985,11.5,4.2,2.0,7.3
27986,11.5,4.1,2.0,7.4
27989,11.5,4.0,2.0,7.5
27990,11.2,4.1,2.0,7.1
27991,12.0,4.2,2.0,7.8
27993,12.0,4.2,2.0,7.8
27995,14.3,4.5,3.0,9.8
27997,14.2,4.4,3.0,9.799999999999999
27998,14.1,4.4,3.0,9.7
27999,14.1,4.5,3.0,9.6
28001,13.9,4.4,3.0,9.5
28008,14.0,4.3,3.0,9.7
28009,14.1,4.2,3.0,9.899999999999999
28010,14.8,4.3,3.0,10.5
28013,14.4,4.5,3.0,9.9
28014,14.5,4.5,3.0,10.0
28015,13.8,4.5,3.0,9.3
28017,14.1,4.5,3.0,9.6
28018,14.0,4.3,3.0,9.7
28019,13.9,4.4,3.0,9.5
28021,13.9,4.6,3.0,9.3
28022,13.9,4.7,3.0,9.2
28023,14.4,4.5,3.0,9.9
28024,14.3,4.5,3.0,9.8
28025,13.6,4.7,3.0,8.899999999999999
28027,13.4,4.7,3.0,8.7
28029,14.3,4.6,3.0,9.700000000000001
28030,14.1,4.5,3.0,9.6
28031,11.4,4.2,2.0,7.2
28034,11.8,4.2,2.0,7.6000000000000005
28035,11.5,4.5,2.0,7.0
28036,11.4,4.5,2.0,6.9
28037,11.8,4.3,2.0,7.500000000000001
28039,11.8,4.3,2.0,7.500000000000001
28040,11.9,4.4,2.0,7.5
28042,11.8,4.3,2.0,7.500000000000001
28045,11.2,4.2,2.0,6.999999999999999
28046,11.0,4.1,2.0,6.9
28047,12.0,4.6,2.0,7.4
28049,11.7,4.6,2.0,7.1
28050,11.5,4.3,2.0,7.2
28052,11.5,4.3,2.0,7.2
28053,11.6,4.3,2.0,7.3
28055,11.8,4.4,2.0,7.4
28056,11.7,4.5,2.0,7.199999999999999
28057,11.7,4.5,2.0,7.199999999999999
28059,11.8,4.6,2.0,7.200000000000001
28060,12.0,4.5,2.0,7.5
28061,11.5,4.6,2.0,6.9
28062,11.8,4.6,2.0,7.200000000000001
28063,12.0,4.6,2.0,7.4
28064,11.8,4.7,2.0,7.1000000000000005
28065,11.4,4.3,2.0,7.1000000000000005
28066,11.2,4.3,2.0,6.8999999999999995
28067,14.3,3.7,3.0,10.600000000000001
28069,14.1,3.8,3.0,10.3
28070,12.9,4.1,3.0,8.8
28075,12.7,4.2,3.0,8.5
28077,12.7,4.2,3.0,8.5
28078,13.0,4.2,3.0,8.8
28079,12.9,4.1,3.0,8.8
28080,13.2,4.1,3.0,9.1
28082,12.8,4.0,3.0,8.8
28084,13.2,4.1,3.0,9.1
28085,12.9,4.4,3.0,8.5
28086,13.1,4.3,3.0,8.8
28087,12.9,4.3,3.0,8.600000000000001
28089,13.0,4.3,3.0,8.7
