building_id,ds1_objectid,address,district,region,building_type,usage,completion_date,age_years,latitude,longitude,notice_count,last_update,bad_event,score
6026751,46606,23 FO CHUN RD MAYFAIR BY THE SEA I TOWER 2,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43084994986532,114.20714220015248,0,,0,0.0
6026752,46607,23 FO CHUN RD MAYFAIR BY THE SEA I TOWER 3,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43099679026972,114.2069291003977,0,,0,0.0
6026753,46608,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43186086968342,114.20559450018608,0,,0,0.0
6026754,46609,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 6,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43182913980303,114.2053573003991,0,,0,0.0
6026756,46610,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 7,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43194538976797,114.20510879973142,0,,0,0.0
6026757,46611,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43209550999984,114.20489960033638,0,,0,0.0
6026758,46612,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431718870329632,114.20488220025344,0,,0,0.0
6026759,46613,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431382049941703,114.20485820004592,0,,0,0.0
6026760,46614,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 1,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431292970294407,114.20446259996902,0,,0,0.0
6026761,46615,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431209499718705,114.20509970039096,0,,0,0.0
6026762,46616,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 2,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431188749661143,114.20458910040668,0,,0,0.0
6026763,46617,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431081890416976,114.20528050009511,0,,0,0.0
6026764,46618,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 5,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43094345957303,114.20491389955691,0,,0,0.0
6026765,46619,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430937700314644,114.20546649967925,0,,0,0.0
6026766,46620,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 16,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430724530412817,114.20576829956748,0,,0,0.0
6026767,46621,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 6,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43081789982625,114.20508390020188,0,,0,0.0
6026768,46622,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 17,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43060042037314,114.20598479965884,0,,0,0.0
6026769,46623,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 18,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430519889681197,114.2062494998146,0,,0,0.0
6026770,46624,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 3,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431053440364053,114.20475600018926,0,,0,0.0
6026771,46625,23 FO CHUN RD MAYFAIR BY THE SEA I TOWER 19,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43053584005702,114.20650909991514,0,,0,0.0
6026772,46626,23 FO CHUN RD MAYFAIR BY THE SEA I TOWER 20,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43059360980732,114.20675299965126,0,,0,0.0
6026773,46627,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 16,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43030743024377,114.20681029995546,0,,0,0.0
6026774,46628,23 FO CHUN RD MAYFAIR BY THE SEA I TOWER 21,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43072529033992,114.20691950013486,0,,0,0.0
6026775,46629,21 FO CHUN RD MAYFAIR BY THE SEA II LOWRISE 7,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430680880018656,114.20525599986456,0,,0,0.0
6026776,46630,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 8,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43047634001113,114.20555560001094,0,,0,0.0
6026777,46631,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 9,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43037106986901,114.20575980007482,0,,0,0.0
6026778,46632,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 10,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43028636992011,114.20595949993104,0,,0,0.0
6026779,46633,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 11,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430247149586307,114.20616970027152,0,,0,0.0
6026780,46634,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 12,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430233350388846,114.2063844997449,0,,0,0.0
6026781,46635,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 15,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430250059792456,114.20659939994243,0,,0,0.0
6026782,46636,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43178554966346,114.20575620008869,0,,0,0.0
6026783,46637,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 17,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.430380959713546,114.20700549960418,0,,0,0.0
6026784,46638,23 FO CHUN RD MAYFAIR BY THE SEA I LOWRISE 18,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43049240010424,114.2072014996495,0,,0,0.0
6026785,46639,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43173371004275,114.20581079972874,0,,0,0.0
6026787,46640,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.4316724500236,114.2058862996131,0,,0,0.0
6026790,46641,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431612410384503,114.20596379958975,0,,0,0.0
6026792,46642,21 FO CHUN RD MAYFAIR BY THE SEA II,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431554690096903,114.20604419988,0,,0,0.0
6026794,46643,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431408159958664,114.2062428996901,0,,0,0.0
6026796,46644,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431349739998552,114.206326599593,0,,0,0.0
6026798,46645,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431294949702192,114.20641050004464,0,,0,0.0
6026800,46646,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431241879808965,114.2064957000166,0,,0,0.0
6026801,46647,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431189880108946,114.20658240005775,0,,0,0.0
6026803,46648,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.431139670059792,114.20666939957324,0,,0,0.0
6026804,46649,23 FO CHUN RD MAYFAIR BY THE SEA I,Tai Po,New Territories,Tower,Residential/Composite,2015-06-10,11.0,22.43110120965315,114.20675339984962,0,,0,0.0
6026962,46650,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.237820240211988,114.18887719962312,0,,0,0.0
6026965,46651,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.237741570217334,114.1889026998997,0,,0,0.0
6026970,46652,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.237680199581572,114.18896450041144,0,,0,0.0
6026974,46653,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.23740591984739,114.18915240026308,0,,0,0.0
6026975,46654,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.23761688011496,114.18863549962862,0,,0,0.0
6026978,46655,50 ISLAND RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-19,11.0,22.237491260113583,114.18874090017243,0,,0,0.0
6027009,46656,1 ON KWAN ST KINGS WING PLAZA 2,Central & Western,Hong Kong,Podium,Residential/Composite,2015-06-23,11.0,22.285641059587302,114.13455010000712,0,,0,0.0
6027010,46657,8/12 SOUTH LANE,Central & Western,Hong Kong,Tower,Residential/Composite,2015-06-23,11.0,22.285633259767167,114.13450209959228,0,,0,0.0
6027066,46658,18A SHOUSON HILL RD,Southern,Hong Kong,Tower,Residential/Composite,2015-06-26,10.9,22.249403310314563,114.18086690038716,0,,0,0.0
6027096,46659,8 OBSERVATORY RD,Yau Tsim Mong,Kowloon,Podium,Office/Commercial,2015-06-24,11.0,22.3012161303202,114.17573350000112,0,,0,0.0
6027097,46660,8 OBSERVATORY RD,Yau Tsim Mong,Kowloon,Tower,Office/Commercial,2015-06-24,11.0,22.30118218001365,114.1757237999135,0,,0,0.0
6028362,46661,41 HEUNG YIP RD,Central & Western,Hong Kong,Podium,Residential/Composite,2015-06-30,10.9,22.280853939557687,114.1412300995895,0,,0,0.0
6028363,46662,10A SHEK MUN KAP,Central & Western,Hong Kong,Tower,Residential/Composite,2015-06-30,10.9,22.280905309732304,114.14122939991694,0,,0,0.0
6029588,46663,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA PARK CIRCLE,Yuen Long,New Territories,Podium,Residential/Composite,2015-06-30,10.9,22.451044290261848,114.0520346996417,0,,0,0.0
6029616,46664,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA TOWER 2B,Yuen Long,New Territories,Tower,Residential/Composite,2015-06-30,10.9,22.451495759821512,114.05231460013874,0,,0,0.0
6029619,46665,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA TOWER 3B,Yuen Long,New Territories,Tower,Residential/Composite,2015-06-30,10.9,22.45119060995876,114.05239670014772,0,,0,0.0
6029624,46666,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA TOWER 5A,Yuen Long,New Territories,Tower,Residential/Composite,2015-06-30,10.9,22.450729020328083,114.0524059002122,0,,0,0.0
6029630,46667,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA TOWER 6B,Yuen Long,New Territories,Tower,Residential/Composite,2015-06-30,10.9,22.450603219562996,114.05196970024156,0,,0,0.0
6029631,46668,18 CASTLE PEAK RD TAM MI PARK YOHO VENEZIA TOWER 7A,Yuen Long,New Territories,Tower,Residential/Composite,2015-06-30,10.9,22.45054562967709,114.05158609981868,0,,0,0.0
6030870,46669,92A POK FU LAM RD POKFULAM PEAK,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-14,10.9,22.27724514994378,114.1320894002057,0,,0,0.0
6030876,46670,11A HA LING PEI,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-14,10.9,22.277161600227718,114.13204160033968,0,,0,0.0
6030877,46671,12 WISTARIA RD,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-14,10.9,22.277088059966047,114.13202649982316,0,,0,0.0
6030878,46672,92D POK FU LAM RD POKFULAM PEAK,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-14,10.9,22.277019379640706,114.1320294999615,0,,0,0.0
6030879,46673,92E POK FU LAM RD POKFULAM PEAK,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-14,10.9,22.27693738035589,114.13201369977251,0,,0,0.0
6031099,46674,180 CONNAUGHT RD W UPTON,Central & Western,Hong Kong,Podium,Residential/Composite,2015-07-22,10.9,22.28733557028039,114.13718529976188,0,,0,0.0
6031111,46675,180 CONNAUGHT RD W UPTON,Central & Western,Hong Kong,Tower,Residential/Composite,2015-07-22,10.9,22.287481430423725,114.13715239986344,0,,0,0.0
6031228,46676,92E POK FU LAM RD POKFULAM PEAK,Central & Western,Hong Kong,Podium,Residential/Composite,2015-07-14,10.9,22.277086930417568,114.132022399814,0,,0,0.0
6031250,46677,16 CHI KIANG ST L. HARBOUR 18,Kowloon City,Kowloon,Podium,Residential/Composite,2015-07-27,10.9,22.3147816497534,114.19017029971964,0,,0,0.0
6031257,46678,18 CHI KIANG ST L. HARBOUR 18,Kowloon City,Kowloon,Tower,Residential/Composite,2015-07-27,10.9,22.314765309971108,114.19019250038366,0,,0,0.0
6031273,46679,17 CHEUNG SHUN ST MAXIM'S CENTRE,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-07-29,10.9,22.330790330409457,114.17285029960168,0,,0,0.0
6031357,46680,33/35 TUNG LO WAN RD,Wan Chai,Hong Kong,Podium,Residential/Composite,2015-08-10,10.8,22.27892835975604,114.1889006998075,0,,0,0.0
6031424,46681,25 WAI YAN ST HOI LIN BUILDING,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-08-10,10.8,22.27889190034097,114.18891490010265,0,,0,0.0
6031427,46682,19 HOI TING RD HONG KONG RED CROSS HEADQUARTERS,Yau Tsim Mong,Kowloon,Tower,Others,2015-07-31,10.9,22.31455098983633,114.16234210010794,0,,0,0.0
6031436,46683,GLOBAL GATEWAY TOWER 61A/63 WING HONG ST,Sham Shui Po,Kowloon,Podium,Industrial,2015-08-10,10.8,22.339228310338285,114.14826279978844,0,,0,0.0
6031438,46684,63 WING HONG ST GLOBAL GATEWAY TOWER,Sham Shui Po,Kowloon,Tower,Industrial,2015-08-10,10.8,22.339195719806696,114.1482055003836,0,,0,0.0
6031740,46685,HONG KONG DISNEYLAND RESORT,Tsuen Wan,New Territories,Tower,Others,2015-08-10,10.8,22.31450200016724,114.04348119999749,0,,0,0.0
6031756,46686,22/24 RUSSELL ST,Wan Chai,Hong Kong,Tower,Office/Commercial,2015-06-25,10.9,22.278817850163705,114.1820703003042,0,,0,0.0
6031974,46687,19 HOI TING RD,Yau Tsim Mong,Kowloon,Podium,Others,2015-07-31,10.9,22.314524270079065,114.16234210010794,0,,0,0.0
6031994,46688,8 KENT RD,Kowloon City,Kowloon,Tower,Residential/Composite,2015-07-16,10.9,22.338632809856332,114.17667169973925,0,,0,0.0
6036473,46689,SINGLE FAMILY HOUSE CHEUNG CHAU PEAK RD,Islands,New Territories,Tower,Residential/Composite,2015-08-07,10.8,22.20576283029044,114.0326029996288,0,,0,0.0
6036546,46690,9 WANG LEE ST,Yuen Long,New Territories,Tower,Industrial,2015-08-07,10.8,22.46455248960575,114.0254406001037,0,,0,0.0
6036559,46691,18 CASTLE PEAK RD TAM MI PARK YOHO SICILIA TOWER 1B,Yuen Long,New Territories,Podium,Residential/Composite,2015-07-03,10.9,22.452238539576967,114.0521324001902,0,,0,0.0
6036561,46692,18 CASTLE PEAK RD TAM MI PARK YOHO SICILIA TOWER 1B,Yuen Long,New Territories,Tower,Residential/Composite,2015-07-03,10.9,22.45223850989936,114.05212970042544,0,,0,0.0
6036563,46693,18 CASTLE PEAK RD TAM MI PARK YOHO TOWER 11B,Yuen Long,New Territories,Podium,Residential/Composite,2015-07-03,10.9,22.45124149989533,114.05342650033276,0,,0,0.0
6036564,46694,368 CASTLE PEAK RD HEYA STAR,Sham Shui Po,Kowloon,Podium,Residential/Composite,2015-08-26,10.8,22.33907293986431,114.15579460034064,0,,0,0.0
6036569,46695,368 CASTLE PEAK RD HEYA STAR TOWER 2,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-26,10.8,22.33915142999456,114.15572979969056,0,,0,0.0
6036576,46696,368 CASTLE PEAK RD HEYA STAR TOWER 2,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-26,10.8,22.33895585982515,114.155953599579,0,,0,0.0
6036592,46697,18 CASTLE PEAK RD TAM MI PARK YOHO TOWER 9B,Yuen Long,New Territories,Tower,Residential/Composite,2015-07-03,10.9,22.450916039743504,114.05343020014368,0,,0,0.0
6036593,46698,HANG SHIN LINK,Sha Tin,New Territories,Podium,Residential/Composite,2015-08-28,10.8,22.37755367026574,114.21315080006946,0,,0,0.0
6036594,46699,9 HANG SHIN LINK THE HANG SENG UNIVERSITY OF HONG KONG HSUHK JOCKEY CLUB RESIDENTIAL COLLEGES,Sha Tin,New Territories,Tower,Residential/Composite,2015-08-28,10.8,22.377231409901697,114.21335829974578,0,,0,0.0
6036595,46700,18 CASTLE PEAK RD TAM MI PARK YOHO TOWER 10B,Yuen Long,New Territories,Tower,Residential/Composite,2015-07-03,10.9,22.45125970037492,114.053410100296,0,,0,0.0
6036596,46701,18 CASTLE PEAK RD TAM MI PARK YOHO TOWER 11B,Yuen Long,New Territories,Tower,Residential/Composite,2015-07-03,10.9,22.451588290167532,114.05342910027288,0,,0,0.0
6036597,46702,9 HANG SHIN LINK THE HANG SENG UNIVERSITY OF HONG KONG HSUHK JOCKEY CLUB RESIDENTIAL COLLEGES,Sha Tin,New Territories,Tower,Residential/Composite,2015-08-28,10.8,22.377742380406573,114.21283549955876,0,,0,0.0
6036602,46703,BLK C HANG SHIN LINK,Sha Tin,New Territories,Tower,Residential/Composite,2015-08-28,10.8,22.37760983022952,114.21323140000914,0,,0,0.0
6036606,46704,2 SINGLE-STOREY GUARD HOUSES 9 WANG LEE ST,Yuen Long,New Territories,Tower,Others,2015-08-07,10.8,22.46413064011699,114.02496170032224,0,,0,0.0
6036632,46705,123 PAK TAI ST MY PLACE,Kowloon City,Kowloon,Podium,Residential/Composite,2015-08-28,10.8,22.32302170958428,114.189108800231,0,,0,0.0
6036634,46706,123 PAK TAI ST MY PLACE,Kowloon City,Kowloon,Tower,Residential/Composite,2015-08-28,10.8,22.323067160421147,114.1891351998297,0,,0,0.0
6036771,46707,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.332081870182208,114.17218840037448,0,,0,0.0
6036782,46708,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33212585962076,114.17221200038352,0,,0,0.0
6036786,46709,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33180537002187,114.1720037003106,0,,0,0.0
6036804,46710,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.331846389899,114.17202730031975,0,,0,0.0
6036814,46711,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.331899529939392,114.17206099971544,0,,0,0.0
6036819,46712,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33192870034929,114.17211229974292,0,,0,0.0
6036827,46713,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33198304008528,114.17214540019016,0,,0,0.0
6036829,46714,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33202346011467,114.17216979969658,0,,0,0.0
6036833,46715,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33170703005544,114.17191259988658,0,,0,0.0
6036834,46716,62 BEGONIA RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-08-12,10.8,22.33175097992381,114.17197080041215,0,,0,0.0
6036838,46717,2 WELFARE RD LITTLE SISTERS OF THE POOR ST. MARY'S HOME FOR THE AGED,Sai Kung,New Territories,Tower,Office/Commercial,2015-08-27,10.8,22.285857869944778,114.27146239996988,0,,0,0.0
6037091,46718,3 JULIA AVE,Kowloon City,Kowloon,Tower,Residential/Composite,2015-09-04,10.8,22.320096730279943,114.17534440022392,0,,0,0.0
6037649,46719,118 QUEEN'S RD W BEAK LANE,Central & Western,Hong Kong,Tower,Residential/Composite,2015-09-11,10.7,22.286125910182648,114.14586469999595,0,,0,0.0
6037662,46720,116 ARGYLE ST,Kowloon City,Kowloon,Podium,Residential/Composite,2015-09-04,10.8,22.32008702029981,114.1753115003255,0,,0,0.0
6038069,46721,1 YING HONG ST THE VISIONARY,Islands,New Territories,Podium,Residential/Composite,2015-09-15,10.7,22.295597900023097,113.9508663995648,0,,0,0.0
6038201,46722,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.296191439983037,113.95158829976026,0,,0,0.0
6038203,46723,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295823250342774,113.95163740004602,0,,0,0.0
6038204,46724,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295452889739124,113.95178100019302,0,,0,0.0
6038205,46725,1 YING HONG ST THE VISIONARY TOWER 5,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29540957029548,113.95142259967326,0,,0,0.0
6038206,46726,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29530785967006,113.9509838995874,0,,0,0.0
6038211,46727,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29527793023232,113.9507557002155,0,,0,0.0
6038212,46728,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295247560126825,113.95050649987512,0,,0,0.0
6038213,46729,1 YING HONG ST THE VISIONARY TOWER 9,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295223280230232,113.95027600003743,0,,0,0.0
6038214,46730,1 YING HONG ST THE VISIONARY TOWER 10,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29516677043017,113.94996579958206,0,,0,0.0
6038215,46731,5 YING TUNG RD THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29631531979624,113.95170899957076,0,,0,0.0
6038221,46732,3 YING TUNG RD THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29595631043543,113.95176009994871,0,,0,0.0
6038225,46733,1 YING TUNG RD THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295628680219465,113.95178140039138,0,,0,0.0
6038235,46734,10 DAI WANG ST,Sha Tin,New Territories,Tower,Others,2016-03-21,10.2,22.43215571961082,114.24101930010067,0,,0,0.0
6038251,46735,535 JAFFE RD,Wan Chai,Hong Kong,Tower,Office/Commercial,2015-09-18,10.7,22.281358120181157,114.18388759993286,0,,0,0.0
6038257,46736,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29587120039565,113.9508118997494,0,,0,0.0
6038258,46737,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29583785982942,113.95076939958813,0,,0,0.0
6038267,46738,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29577320037293,113.950691199939,0,,0,0.0
6038270,46739,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29573992006129,113.95064869977772,0,,0,0.0
6038272,46740,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.295675259705547,113.95057050012848,0,,0,0.0
6038273,46741,1 YING HONG ST THE VISIONARY,Islands,New Territories,Tower,Residential/Composite,2015-09-15,10.7,22.29564194971624,113.950528099792,0,,0,0.0
6038274,46742,188 FUK WING ST HIGH ONE GRAND,Sham Shui Po,Kowloon,Tower,Residential/Composite,2015-09-07,10.7,22.33381335020601,114.16058080036372,0,,0,0.0
6038276,46743,12A PEKING RD PRINCE TOWER,Wan Chai,Hong Kong,Podium,Office/Commercial,2015-09-18,10.7,22.281393479725352,114.1839505003154,0,,0,0.0
6038335,46744,118 QUEEN'S RD W BEAK LANE,Central & Western,Hong Kong,Podium,Residential/Composite,2015-09-11,10.7,22.286139620347228,114.14586880000512,0,,0,0.0
6038339,46745,199 TSUEN KING CIRCUIT,Tsuen Wan,New Territories,Tower,Others,2015-09-30,10.7,22.377007070420007,114.10512019973748,0,,0,0.0
6039903,46746,1 CHI WO ST HOTEL STAGE,Sham Shui Po,Kowloon,Podium,Residential/Composite,2015-09-07,10.7,22.333853899737733,114.1606147003082,0,,0,0.0
6041112,46747,199 TSUEN KING CIRCUIT,Tsuen Wan,New Territories,Podium,Others,2015-09-30,10.7,22.377007660375284,114.10505149962704,0,,0,0.0
6041963,46748,15 SHUN LUNG ST KAM HING BUILDING,North,New Territories,Tower,Residential/Composite,1974-09-16,51.7,22.545319179836326,114.22425109970855,0,,0,0.0
6042885,46749,11 GRAMPIAN RD THE GRAMPIAN,Sai Kung,New Territories,Tower,Residential/Composite,2015-10-19,10.6,22.32834434981197,114.26902049959642,0,,0,0.0
6042886,46750,1 SERENITY PATH SERENITY PEAK,Sai Kung,New Territories,Tower,Residential/Composite,2015-10-19,10.6,22.3283038002802,114.2691931001815,0,,0,0.0
6042887,46751,1 SERENITY PATH SERENITY PEAK,Sai Kung,New Territories,Tower,Residential/Composite,2015-10-19,10.6,22.328303419866984,114.2693496002039,0,,0,0.0
6042888,46752,1 SERENITY PATH SERENITY PEAK,Sai Kung,New Territories,Tower,Residential/Composite,2015-10-19,10.6,22.32832264017776,114.26952429980668,0,,0,0.0
6043003,46753,45 CASTLE PEAK RD CASTLE PEAK BAY SURFSIDE,Tuen Mun,New Territories,Tower,Residential/Composite,2015-10-05,10.7,22.37371363977269,113.98757730015234,0,,0,0.0
6043599,46754,8 MOUNT NICHOLSON RD MOUNT NICHOLSON,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-10-12,10.7,22.264242210409748,114.18075639978804,0,,0,0.0
6043600,46755,8 MOUNT NICHOLSON RD MOUNT NICHOLSON,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-10-12,10.7,22.264021759596574,114.1806378997194,0,,0,0.0
6043601,46756,8 MOUNT NICHOLSON RD MOUNT NICHOLSON,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-10-12,10.7,22.263860850198117,114.18057030037916,0,,0,0.0
6043602,46757,8 MOUNT NICHOLSON RD MOUNT NICHOLSON,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-10-12,10.7,22.264432130138744,114.18051710008422,0,,0,0.0
6043603,46758,8 MOUNT NICHOLSON RD MOUNT NICHOLSON,Wan Chai,Hong Kong,Tower,Residential/Composite,2015-10-12,10.7,22.263671780328423,114.180534000144,0,,0,0.0
